customerID,gender,Partner,Dependents,tenure,PhoneService,InternetService,StreamingTV,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn,SeniorCitizen
2266-SJNAT,Female,Yes,No,72,Yes,Fiber optic,Yes,One year,No,Credit card (automatic),109.15,No,0
0869-PAPRP,Female,Yes,No,26,Yes,Fiber optic,Yes,Month-to-month,Yes,Credit card (automatic),85.7,No,1
4238-JSSWH,Female,Yes,No,35,Yes,Fiber optic,Yes,Month-to-month,No,Bank transfer (automatic),102.05,No,1
2972-YDYUW,Female,No,No,57,Yes,Fiber optic,No,One year,No,Electronic check,94.7,No,0
1104-FEJAM,Male,Yes,Yes,28,Yes,DSL,No,Month-to-month,No,Electronic check,64.4,No,0
2809-ILCYT,Female,Yes,No,25,Yes,No,No internet service,One year,Yes,Mailed check,26.8,No,0
5499-ECUTN,Female,Yes,No,47,Yes,DSL,Yes,One year,Yes,Credit card (automatic),66.05,No,0
4981-FLTMF,Female,Yes,Yes,57,Yes,DSL,No,Month-to-month,No,Bank transfer (automatic),65.2,No,0
9121-PHQSR,Male,Yes,No,16,Yes,Fiber optic,Yes,Month-to-month,Yes,Credit card (automatic),85.05,No,1
3113-IWHLC,Male,No,No,5,Yes,DSL,No,Month-to-month,Yes,Mailed check,55.8,No,0
3211-ILJTT,Male,Yes,No,17,Yes,Fiber optic,No,Month-to-month,Yes,Bank transfer (automatic),70.4,Yes,0
4612-THJBS,Female,No,No,56,Yes,Fiber optic,Yes,One year,Yes,Bank transfer (automatic),104.75,Yes,1
4277-BWBML,Male,Yes,Yes,72,Yes,No,No internet service,Two year,No,Bank transfer (automatic),19.95,No,0
4094-NSEDU,Female,No,No,21,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,94.25,Yes,1
0234-TEVTT,Female,Yes,Yes,48,No,DSL,No,One year,No,Credit card (automatic),45,No,0
4304-TSPVK,Female,Yes,No,68,Yes,Fiber optic,Yes,Two year,No,Bank transfer (automatic),114.9,No,0
1552-AAGRX,Female,No,No,30,Yes,Fiber optic,Yes,Month-to-month,No,Bank transfer (automatic),106.4,No,0
2637-FKFSY,Female,Yes,No,3,Yes,DSL,No,Month-to-month,Yes,Mailed check,46.1,No,0
9796-MVYXX,Female,No,No,14,No,DSL,No,Two year,No,Mailed check,39.7,No,1
7874-ECPQJ,Female,No,Yes,4,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.05,No,0
0020-INWCK,Female,Yes,Yes,71,Yes,Fiber optic,No,Two year,Yes,Credit card (automatic),95.75,No,0
7089-RKVSZ,Male,Yes,Yes,8,Yes,No,No internet service,One year,No,Mailed check,24.4,No,0
2683-JXWQQ,Male,Yes,Yes,61,No,DSL,No,Month-to-month,No,Bank transfer (automatic),33.6,No,0
9548-ZMVTX,Male,Yes,Yes,72,Yes,Fiber optic,No,Two year,No,Bank transfer (automatic),90.45,No,0
8739-XNIKG,Female,No,No,5,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,84,No,0
9755-JHNMN,Female,No,No,49,Yes,DSL,No,Two year,No,Bank transfer (automatic),67.4,No,0
3981-QSVQI,Male,No,No,8,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.7,No,0
2789-HQBOU,Male,No,No,3,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,80.35,No,0
9424-CMPOG,Male,Yes,Yes,9,Yes,No,No internet service,Two year,No,Mailed check,19.6,No,0
5067-WJEUN,Male,Yes,Yes,67,Yes,DSL,No,Two year,Yes,Bank transfer (automatic),54.2,No,0
3450-WXOAT,Male,No,No,46,Yes,DSL,No,Month-to-month,Yes,Credit card (automatic),45.2,No,0
9251-WNSOD,Female,Yes,No,67,Yes,DSL,No,One year,No,Mailed check,75.1,No,0
6974-DAFLI,Female,Yes,No,55,Yes,No,No internet service,One year,No,Electronic check,19.7,No,0
2616-UUTFK,Male,Yes,No,33,Yes,DSL,Yes,Month-to-month,Yes,Bank transfer (automatic),72.75,No,0
7064-JHXCE,Male,Yes,Yes,62,Yes,No,No internet service,Two year,No,Credit card (automatic),20.05,No,0
5103-MHMHY,Female,No,Yes,1,Yes,DSL,No,Month-to-month,No,Mailed check,45.95,Yes,0
7989-AWGEH,Male,Yes,Yes,49,No,DSL,No,Month-to-month,Yes,Electronic check,39.2,No,0
4373-VVHQL,Male,No,No,1,Yes,DSL,No,Month-to-month,Yes,Electronic check,44.75,No,0
4559-UWIHT,Male,Yes,No,14,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,82.65,No,0
7268-IGMFD,Male,No,No,18,Yes,Fiber optic,Yes,Month-to-month,No,Bank transfer (automatic),93.9,No,1
1846-XWOQN,Female,No,No,1,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,70.15,Yes,1
0235-KGSLC,Female,No,No,1,Yes,Fiber optic,Yes,Month-to-month,Yes,Credit card (automatic),85.55,Yes,0
6650-BWFRT,Female,Yes,No,72,Yes,Fiber optic,Yes,Two year,Yes,Credit card (automatic),117.15,No,0
9570-KYEUA,Male,No,No,64,Yes,Fiber optic,No,Two year,No,Credit card (automatic),99.25,No,0
6993-YGFJV,Male,Yes,No,69,Yes,Fiber optic,Yes,Two year,Yes,Bank transfer (automatic),112.55,No,0
2712-SYWAY,Female,No,No,1,Yes,No,No internet service,Month-to-month,Yes,Electronic check,25.7,No,0
0730-BGQGF,Male,Yes,Yes,71,Yes,DSL,Yes,Two year,No,Credit card (automatic),90.3,No,0
5498-IBWPI,Female,Yes,Yes,66,Yes,DSL,No,One year,Yes,Credit card (automatic),49.4,No,0
9101-NTIXF,Male,No,No,2,Yes,No,No internet service,Month-to-month,No,Mailed check,19.4,No,0
0013-SMEOE,Female,Yes,No,71,Yes,Fiber optic,Yes,Two year,Yes,Bank transfer (automatic),109.7,No,1
9314-QDMDW,Male,No,No,11,Yes,DSL,Yes,One year,Yes,Electronic check,61.25,No,0
9308-ANMVE,Male,No,Yes,47,Yes,DSL,No,Month-to-month,Yes,Electronic check,55.3,No,0
2884-GBPFB,Female,Yes,No,35,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,70.3,Yes,0
3757-NJYBX,Male,Yes,No,32,Yes,Fiber optic,Yes,Month-to-month,No,Bank transfer (automatic),106.35,Yes,1
3413-DHLPB,Male,Yes,Yes,60,Yes,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),103.75,No,0
7649-PHJVR,Male,No,No,11,Yes,No,No internet service,One year,No,Mailed check,19.5,No,0
6114-TCFID,Female,No,No,29,No,DSL,No,One year,No,Credit card (automatic),39.5,No,0
3787-TRIAL,Male,Yes,Yes,21,No,DSL,No,Month-to-month,Yes,Electronic check,26.05,No,0
2573-GYRUU,Male,Yes,No,48,Yes,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),91.05,No,1
5156-UMKOW,Female,No,Yes,3,No,DSL,No,Month-to-month,No,Mailed check,29.65,No,0
1247-QBVSH,Female,Yes,Yes,43,Yes,DSL,No,Month-to-month,No,Mailed check,50.2,No,0
6734-GMPVK,Male,No,No,5,Yes,Fiber optic,Yes,Month-to-month,No,Electronic check,105.3,No,0
9822-OAOVB,Female,No,No,1,Yes,DSL,No,Month-to-month,Yes,Electronic check,55.45,No,0
6161-ERDGD,Male,Yes,Yes,71,Yes,DSL,Yes,One year,No,Electronic check,85.45,No,0
1226-JZNKR,Female,Yes,Yes,8,Yes,No,No internet service,One year,No,Electronic check,19.8,No,0
7318-EIVKO,Male,No,No,8,Yes,DSL,Yes,Month-to-month,Yes,Electronic check,59.25,No,0
3771-PZOBW,Male,No,No,20,Yes,Fiber optic,Yes,Month-to-month,Yes,Credit card (automatic),90.7,No,0
5136-KCKGI,Female,Yes,Yes,33,Yes,Fiber optic,Yes,One year,Yes,Mailed check,103.7,Yes,0
8231-BSWXX,Male,No,No,71,Yes,Fiber optic,No,One year,Yes,Credit card (automatic),79.05,No,0
6486-LHTMA,Female,Yes,No,31,Yes,Fiber optic,Yes,One year,Yes,Electronic check,90.7,No,1
4083-BFNYK,Female,Yes,No,38,Yes,Fiber optic,No,One year,No,Credit card (automatic),95,No,1
3722-WPXTK,Male,No,No,1,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,88.35,Yes,0
7389-KBFIT,Female,Yes,Yes,2,No,DSL,No,Month-to-month,Yes,Mailed check,30.25,No,0
7176-WIONM,Female,Yes,No,12,No,DSL,Yes,Month-to-month,Yes,Bank transfer (automatic),49.85,No,0
5141-ZUVBH,Female,No,Yes,9,Yes,Fiber optic,No,Month-to-month,No,Bank transfer (automatic),93,No,0
1089-HDMKP,Male,No,Yes,11,Yes,DSL,No,Month-to-month,Yes,Electronic check,54.55,No,1
7623-HKYRK,Male,No,Yes,6,Yes,No,No internet service,Month-to-month,No,Mailed check,19.7,No,0
0310-SUCIN,Female,Yes,No,71,Yes,DSL,Yes,One year,Yes,Bank transfer (automatic),84.8,No,0
5197-PYEPU,Female,Yes,Yes,42,Yes,Fiber optic,Yes,One year,Yes,Credit card (automatic),94.45,No,0
2929-ERCFZ,Female,Yes,Yes,8,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,94.2,Yes,0
7548-SEPYI,Female,No,No,5,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,96.25,Yes,0
8835-VSDSE,Female,Yes,No,2,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,70.7,Yes,0
6619-RPLQZ,Female,Yes,Yes,45,Yes,No,No internet service,Two year,No,Mailed check,20.85,No,0
3275-RHRNE,Male,Yes,Yes,28,No,DSL,Yes,One year,Yes,Credit card (automatic),60,No,0
3503-TYDAY,Female,Yes,No,43,Yes,Fiber optic,No,Month-to-month,No,Electronic check,80.45,No,0
6901-GOGZG,Male,No,Yes,60,Yes,DSL,Yes,Two year,Yes,Electronic check,84.95,No,0
1623-NLDOT,Female,Yes,No,42,No,DSL,No,One year,No,Mailed check,33.55,Yes,0
7021-XSNYE,Male,Yes,Yes,7,No,DSL,No,Two year,No,Credit card (automatic),49.65,No,0
9621-OUPYD,Female,Yes,No,25,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),20.2,No,0
9898-KZQDZ,Female,Yes,Yes,40,Yes,Fiber optic,Yes,Month-to-month,Yes,Credit card (automatic),94.55,Yes,1
8982-NHAVY,Male,No,No,27,Yes,Fiber optic,Yes,One year,Yes,Bank transfer (automatic),100.5,No,0
4307-KWMXE,Male,No,No,10,No,DSL,No,Month-to-month,No,Electronic check,35.75,No,0
0141-YEAYS,Female,No,No,27,Yes,Fiber optic,No,Month-to-month,Yes,Bank transfer (automatic),86.45,No,1
2450-ZKEED,Female,No,No,11,Yes,DSL,No,One year,No,Bank transfer (automatic),53.8,No,0
3694-DELSO,Male,Yes,Yes,4,No,DSL,Yes,Month-to-month,No,Credit card (automatic),38.55,No,0
3893-JRNFS,Male,No,No,68,No,DSL,No,Month-to-month,Yes,Bank transfer (automatic),39.9,No,0
9603-OAIHC,Male,No,No,1,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,70.05,No,1
1133-KXCGE,Female,No,No,18,Yes,No,No internet service,One year,No,Mailed check,20.1,No,0
5236-PERKL,Female,No,No,57,Yes,Fiber optic,Yes,Two year,Yes,Bank transfer (automatic),112.95,Yes,0
0142-GVYSN,Male,No,No,26,Yes,No,No internet service,Month-to-month,Yes,Electronic check,20.3,No,0
1049-FYSYG,Female,Yes,No,17,No,DSL,No,Month-to-month,Yes,Credit card (automatic),35.65,No,0
7854-FOKSF,Male,No,No,1,No,DSL,No,Month-to-month,No,Electronic check,35.9,Yes,0
2519-FAKOD,Male,No,Yes,38,Yes,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),99.25,Yes,0
8406-LNMHF,Male,Yes,No,59,Yes,Fiber optic,No,One year,Yes,Credit card (automatic),82.95,No,1
1821-BUCWY,Male,No,No,30,Yes,DSL,No,Two year,Yes,Mailed check,55.65,No,0
8263-JQAIK,Male,No,No,2,No,DSL,No,Month-to-month,Yes,Mailed check,24.45,Yes,1
0023-UYUPN,Female,Yes,No,50,Yes,No,No internet service,One year,No,Electronic check,25.2,No,1
8314-DPQHL,Male,No,No,9,No,DSL,No,One year,No,Mailed check,50.8,No,0
1465-WCZVT,Female,Yes,Yes,3,Yes,No,No internet service,Month-to-month,No,Mailed check,19.65,No,0
9481-SFCQY,Female,No,Yes,14,Yes,DSL,Yes,Month-to-month,Yes,Credit card (automatic),59.8,No,0
6360-SVNWV,Female,No,No,31,Yes,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),73.55,No,1
0567-GGCAC,Female,No,No,7,Yes,DSL,No,Month-to-month,No,Electronic check,61.4,No,0
7089-IVVAZ,Female,No,No,8,Yes,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),103.35,Yes,0
8884-MRNSU,Male,Yes,Yes,17,Yes,No,No internet service,One year,No,Bank transfer (automatic),19.9,No,0
2171-UDMFD,Male,Yes,Yes,32,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),19.45,No,0
9050-IKDZA,Female,No,No,2,Yes,Fiber optic,Yes,Month-to-month,No,Mailed check,81.5,No,1
2205-YMZZJ,Male,No,No,7,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,84.8,Yes,1
9802-CAQUT,Female,Yes,Yes,72,Yes,Fiber optic,Yes,Two year,No,Credit card (automatic),109.55,No,0
1254-IZEYF,Female,No,No,31,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,99.95,Yes,1
0187-WZNAB,Female,Yes,Yes,27,Yes,Fiber optic,No,Month-to-month,No,Mailed check,74.4,No,0
9492-TOKRI,Female,No,No,18,Yes,Fiber optic,Yes,Month-to-month,Yes,Credit card (automatic),90,Yes,0
1475-VWVDO,Male,No,No,7,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,74.9,No,0
9221-OTIVJ,Female,No,No,14,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,104.85,Yes,1
1357-MVDOZ,Male,Yes,Yes,11,Yes,DSL,Yes,Month-to-month,Yes,Bank transfer (automatic),59.65,No,0
7602-MVRMB,Female,Yes,Yes,72,Yes,Fiber optic,Yes,Two year,Yes,Bank transfer (automatic),110.45,No,0
3325-FUYCG,Male,Yes,Yes,28,Yes,Fiber optic,Yes,One year,No,Electronic check,106.1,Yes,0
5908-QMGOE,Male,No,No,15,Yes,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),74.2,Yes,1
1197-BVMVG,Female,No,No,4,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,74.45,No,1
5406-KGRMX,Female,No,No,71,Yes,No,No internet service,Two year,No,Electronic check,24.55,No,0
8481-YYXWG,Female,No,No,5,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,89.35,Yes,0
5968-HYJRZ,Male,Yes,Yes,47,Yes,No,No internet service,Two year,No,Mailed check,24.55,No,0
5198-EFNBM,Male,Yes,No,57,Yes,Fiber optic,Yes,One year,Yes,Electronic check,90.65,No,1
7516-GMHUV,Male,Yes,No,50,Yes,Fiber optic,Yes,Two year,Yes,Credit card (automatic),105.05,No,1
7140-ADSMJ,Male,No,No,8,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),20.45,No,0
2230-XTUWL,Female,Yes,Yes,48,Yes,No,No internet service,Two year,No,Mailed check,19.55,No,0
7706-YLMQA,Female,No,No,70,Yes,No,No internet service,One year,No,Bank transfer (automatic),19.7,No,0
2585-KTFRE,Male,No,Yes,1,Yes,DSL,No,Month-to-month,Yes,Bank transfer (automatic),70.45,No,0
7994-UYIVZ,Male,Yes,No,8,Yes,Fiber optic,No,Month-to-month,Yes,Bank transfer (automatic),85.65,No,0
2609-IAICY,Female,No,No,1,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,77.15,Yes,0
1740-CSDJP,Male,No,No,1,No,DSL,No,Month-to-month,Yes,Bank transfer (automatic),35.25,Yes,0
7717-BICXI,Male,Yes,Yes,60,Yes,No,No internet service,Two year,No,Mailed check,20.55,No,0
6559-RAKOZ,Male,Yes,Yes,49,Yes,Fiber optic,Yes,One year,Yes,Electronic check,97.95,No,0
2636-OHFMN,Male,Yes,No,4,No,DSL,Yes,Month-to-month,Yes,Electronic check,48.55,Yes,0
4716-MRVEN,Female,No,No,29,Yes,No,No internet service,One year,No,Mailed check,20,No,0
2143-LJULT,Female,Yes,No,67,Yes,No,No internet service,Two year,Yes,Credit card (automatic),25.25,No,0
1323-OOEPC,Female,Yes,No,53,Yes,Fiber optic,Yes,Month-to-month,Yes,Credit card (automatic),98.4,Yes,0
3200-MNQTF,Male,Yes,No,67,Yes,DSL,No,Two year,No,Credit card (automatic),70.9,No,0
6164-HXUGH,Female,Yes,Yes,6,Yes,No,No internet service,Month-to-month,No,Mailed check,19.85,No,0
5630-IXDXV,Female,No,No,47,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,106.35,No,0
0320-DWVTU,Female,No,No,53,Yes,Fiber optic,No,Two year,No,Mailed check,99.5,No,0
9135-MGVPY,Male,Yes,No,69,Yes,DSL,Yes,Two year,Yes,Mailed check,84.7,No,0
1212-GLHMD,Male,No,No,3,Yes,Fiber optic,No,Month-to-month,Yes,Mailed check,86.05,No,0
7878-JGDKK,Male,No,No,4,Yes,DSL,No,Month-to-month,No,Mailed check,44.55,No,0
1088-AUUZZ,Male,Yes,Yes,56,Yes,DSL,No,Two year,Yes,Credit card (automatic),75.85,No,0
0397-GZBBC,Male,Yes,No,59,Yes,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),93.85,Yes,1
6614-YWYSC,Male,Yes,No,61,Yes,No,No internet service,Two year,No,Bank transfer (automatic),25,No,1
9588-OZDMQ,Female,Yes,No,2,Yes,DSL,No,Month-to-month,Yes,Electronic check,45,No,0
7641-EUYET,Male,Yes,Yes,46,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,100.7,Yes,1
6476-EPYZR,Male,Yes,Yes,12,Yes,No,No internet service,Month-to-month,No,Mailed check,20.5,No,0
9921-ZVRHG,Female,No,No,14,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,80.45,Yes,0
1174-FGIFN,Female,Yes,Yes,28,Yes,Fiber optic,No,One year,Yes,Electronic check,90.45,No,0
6620-HVDUJ,Male,No,No,24,Yes,DSL,No,Month-to-month,No,Bank transfer (automatic),60.45,No,0
4701-MLJPN,Male,No,No,31,Yes,DSL,No,Month-to-month,Yes,Electronic check,55.25,Yes,0
1032-MAELW,Female,Yes,Yes,68,Yes,DSL,No,One year,Yes,Electronic check,78.45,No,0
7641-TQFHN,Male,No,Yes,39,Yes,Fiber optic,Yes,Two year,No,Mailed check,100.55,No,0
1552-TKMXS,Female,Yes,No,42,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),20.35,No,0
9206-GVPEQ,Male,Yes,No,13,No,DSL,Yes,Month-to-month,Yes,Electronic check,54.45,Yes,0
8622-ZLFKO,Female,Yes,No,6,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,90.75,No,0
1596-BBVTG,Male,No,No,35,Yes,Fiber optic,No,Month-to-month,No,Credit card (automatic),75.35,Yes,0
6188-UXBBR,Female,Yes,No,38,Yes,No,No internet service,One year,Yes,Credit card (automatic),20.25,No,0
2333-KWEWW,Male,No,No,18,Yes,No,No internet service,Two year,No,Credit card (automatic),20.05,No,0
5702-SKUOB,Female,Yes,No,4,Yes,No,No internet service,Month-to-month,No,Mailed check,19.6,No,0
1134-YWTYF,Male,Yes,No,27,Yes,DSL,No,Month-to-month,Yes,Electronic check,53.8,No,0
6061-GWWAV,Male,No,Yes,41,Yes,DSL,Yes,One year,No,Mailed check,70.2,No,0
0679-TDGAK,Male,Yes,Yes,50,Yes,DSL,Yes,One year,No,Electronic check,75.5,No,0
6585-WCEWR,Male,Yes,Yes,72,Yes,No,No internet service,Two year,No,Electronic check,20.35,No,0
9067-YGSCA,Female,No,No,70,Yes,No,No internet service,One year,No,Credit card (automatic),26.05,No,0
9067-SQTNS,Male,Yes,Yes,44,Yes,No,No internet service,One year,No,Bank transfer (automatic),20.6,No,0
8433-WXGNA,Male,No,No,2,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,75.7,Yes,0
1776-SPBWV,Female,Yes,Yes,34,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),20.1,No,0
8735-SDUFN,Female,Yes,No,72,Yes,No,No internet service,Two year,No,Bank transfer (automatic),24.3,No,1
9668-PUGNU,Male,Yes,No,71,Yes,No,No internet service,Two year,Yes,Electronic check,24.5,No,0
9405-GPBBG,Female,No,No,64,Yes,Fiber optic,Yes,Two year,Yes,Credit card (automatic),110.5,No,0
1926-QUZNN,Female,Yes,No,72,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),25.25,No,0
3707-GNWHM,Male,No,No,1,Yes,Fiber optic,No,Month-to-month,Yes,Mailed check,74.25,Yes,0
7016-NVRIC,Male,Yes,No,29,Yes,Fiber optic,No,One year,No,Bank transfer (automatic),90.1,No,1
5829-NVSQN,Female,Yes,No,23,Yes,DSL,No,One year,Yes,Bank transfer (automatic),68.75,No,0
9565-AXSMR,Male,Yes,Yes,52,Yes,No,No internet service,Two year,No,Mailed check,19.2,No,0
8922-LIEGH,Female,No,No,25,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,89.7,Yes,1
8869-LIHMK,Female,No,No,64,Yes,Fiber optic,Yes,Two year,Yes,Bank transfer (automatic),115.1,No,0
8245-UMPYT,Female,No,No,16,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,96.4,Yes,1
5186-SAMNZ,Male,No,No,1,Yes,Fiber optic,No,Month-to-month,Yes,Bank transfer (automatic),69.5,Yes,1
0447-RXSGD,Male,No,No,24,Yes,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),99.65,No,0
4927-WWOOZ,Male,Yes,No,2,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,91.45,No,0
5788-YPOEG,Female,Yes,Yes,34,Yes,DSL,Yes,Two year,No,Mailed check,84.75,No,0
5373-SFODM,Male,Yes,No,36,Yes,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),85.25,Yes,1
0661-KBKPA,Male,Yes,Yes,53,Yes,DSL,Yes,One year,Yes,Mailed check,78.75,No,0
9081-WWXKP,Female,Yes,Yes,47,Yes,No,No internet service,Two year,No,Credit card (automatic),20.25,No,0
0784-ZQJZX,Male,No,Yes,72,Yes,No,No internet service,Two year,No,Credit card (automatic),19.9,No,0
3133-PZNSR,Male,Yes,Yes,72,Yes,Fiber optic,No,Two year,Yes,Credit card (automatic),97.75,No,0
5766-ZJYBB,Male,No,No,1,Yes,No,No internet service,Month-to-month,No,Mailed check,19.4,Yes,0
8931-GJJIQ,Female,No,No,9,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,83.3,Yes,0
4277-PVRAN,Female,No,No,8,Yes,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),80.1,Yes,0
0022-TCJCI,Male,No,No,45,Yes,DSL,No,One year,No,Credit card (automatic),62.7,Yes,1
0722-SVSFK,Female,No,No,7,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,100.4,No,0
3612-YVGSJ,Female,Yes,No,71,Yes,No,No internet service,Two year,Yes,Credit card (automatic),24.45,No,0
9825-YCXWZ,Female,No,No,41,Yes,Fiber optic,Yes,One year,Yes,Bank transfer (automatic),101.1,No,1
5397-NSKQG,Male,Yes,Yes,67,No,DSL,Yes,Two year,No,Credit card (automatic),50.9,No,0
8565-HBFNN,Male,Yes,No,69,Yes,Fiber optic,No,One year,Yes,Credit card (automatic),107.2,No,0
2000-DHJUY,Female,Yes,No,70,Yes,DSL,Yes,Two year,Yes,Bank transfer (automatic),92.2,No,1
0203-HHYIJ,Male,No,No,25,Yes,No,No internet service,One year,No,Bank transfer (automatic),25.3,Yes,0
8670-ERCJH,Male,No,No,72,Yes,Fiber optic,Yes,Two year,No,Bank transfer (automatic),113.4,No,0
7758-UJWYS,Male,Yes,Yes,34,No,DSL,Yes,Two year,Yes,Electronic check,40.55,No,0
2050-ONYDQ,Female,Yes,Yes,65,Yes,No,No internet service,Two year,No,Credit card (automatic),26,No,0
7055-JCGNI,Female,No,No,70,Yes,Fiber optic,Yes,Two year,Yes,Credit card (automatic),111.95,No,0
0739-UUAJR,Female,Yes,Yes,72,No,DSL,Yes,Two year,Yes,Credit card (automatic),53.8,No,0
4826-DXMUP,Male,No,Yes,35,Yes,DSL,Yes,One year,Yes,Mailed check,72.1,No,0
0952-KMEEH,Male,No,No,13,Yes,Fiber optic,Yes,Month-to-month,No,Mailed check,98.15,Yes,0
7285-KLOTR,Female,Yes,No,12,Yes,DSL,Yes,One year,No,Electronic check,78.85,No,0
0654-PQKDW,Female,Yes,Yes,62,Yes,DSL,Yes,One year,Yes,Bank transfer (automatic),70.75,No,0
7175-NTIXE,Female,No,No,25,Yes,DSL,Yes,Month-to-month,Yes,Credit card (automatic),76.15,No,0
7963-SHNDT,Female,No,No,52,No,DSL,No,Two year,No,Mailed check,39.1,No,0
9796-BPKIW,Male,No,No,8,Yes,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),69.95,No,1
0188-GWFLE,Male,No,No,2,Yes,No,No internet service,Month-to-month,No,Mailed check,20.05,No,0
8129-GMVGI,Female,Yes,Yes,56,Yes,No,No internet service,Two year,No,Mailed check,20.05,No,0
2882-DDZPG,Female,No,No,12,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),19.45,No,0
3547-LQRIK,Female,Yes,No,47,Yes,No,No internet service,One year,No,Electronic check,26.9,No,0
9137-NOQKA,Male,No,No,2,Yes,No,No internet service,Month-to-month,No,Electronic check,19.2,No,1
5843-TTHGI,Female,No,No,18,Yes,DSL,No,Month-to-month,Yes,Mailed check,50,No,0
1849-RJYIG,Female,No,No,8,Yes,DSL,Yes,Month-to-month,Yes,Electronic check,60,No,0
8868-GAGIO,Male,Yes,No,45,Yes,Fiber optic,No,Month-to-month,Yes,Mailed check,84.55,No,0
4061-UKJWL,Male,No,No,3,Yes,DSL,No,Month-to-month,No,Mailed check,45.45,No,0
5380-XPJNZ,Female,No,No,38,Yes,No,No internet service,One year,No,Mailed check,20.05,No,0
8263-QMNTJ,Male,Yes,No,72,Yes,Fiber optic,Yes,Two year,Yes,Electronic check,115.55,No,0
8178-EYZUO,Male,No,No,46,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,93.7,Yes,0
3230-JCNZS,Female,Yes,Yes,71,Yes,Fiber optic,Yes,Two year,Yes,Credit card (automatic),99,No,0
0277-ORXQS,Male,Yes,Yes,66,No,DSL,Yes,Two year,No,Bank transfer (automatic),50.55,No,0
5130-IEKQT,Male,No,No,25,Yes,Fiber optic,Yes,Month-to-month,No,Mailed check,105.95,Yes,1
3230-WYKIR,Male,No,No,18,Yes,DSL,Yes,One year,Yes,Credit card (automatic),82,Yes,0
7996-BPXHY,Female,Yes,Yes,13,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),25,No,0
3227-WLKLI,Female,Yes,Yes,65,Yes,DSL,Yes,Two year,No,Bank transfer (automatic),91.55,No,0
0407-BDJKB,Male,Yes,No,60,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,95.75,Yes,0
